product_name,product_id,listing_price,sale_price,discount,brand,description,rating,reviews,images
Nike Air Max 90,CD0490-104,0.0,9995.0,0.0,Nike,"Air Jordan 1 Mid SE vẫn giữ được sức hấp dẫn vượt thời gian của OG AJ1, được cải tiến với màu sắc tươi mới và chất liệu cao cấp. Được chế tạo với bộ phận Air-Sole nhẹ và các đường nét thiết kế cổ điển, sản phẩm này nắm bắt được bản chất của bản gốc thông qua lăng kính hiện đại.",5.0,9.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/4f7d477a-fafd-456a-ac08-bf970b90feab/air-max-90-shoe-r5WqV3.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/1feae7e9-a738-4603-a858-c824c64fcf8b/air-max-90-shoe-r5WqV3.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/e8494c3c-666d-47c3-9131-c7d73461961f/air-max-90-shoe-r5WqV3.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/e3720847-98fd-4d06-a64d-ee46b7abd57e/air-max-90-shoe-r5WqV3.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/630d81b8-5f07-4736-868f-ffc97dfdd647/air-max-90-shoe-r5WqV3.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/08289562-2341-4e84-a6ce-5a82c3eebef5/air-max-90-shoe-r5WqV3.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/386a9f73-a7f1-4250-963f-5d9ad1e0376c/air-max-90-shoe-r5WqV3.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/3ecbf400-a651-4416-a887-aa530736a6be/air-max-90-shoe-r5WqV3.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/86daa551-d80c-4ee6-b356-f99a7a4ce850/air-max-90-shoe-r5WqV3.jpg""]"
Nike Air Force 1 '07,315115-112,0.0,7495.0,0.0,Nike,"Ra mắt lần đầu vào năm 1979, Nike Daybreak là một sản phẩm đến từ quá khứ. Với cùng một đế ngoài bằng cao su Waffle và phần trên bằng nylon, sản phẩm này mang đến cho bạn phong cách cổ điển đích thực.",4.5,67.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-512bfa8a-01a0-4971-bd34-9cef18a159e0/air-force-1-07-shoe-AKTdww3y.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-bfcb11a6-a78e-453d-b42d-b3bf3264f1b3/air-force-1-07-shoe-AKTdww3y.jpg"",""https://c.static-nike.com/a/images/t_PDP_1728_v1/up7tdgif09cvhfiuxtta/air-force-1-07-shoe-AKTdww3y.jpg"",""https://c.static-nike.com/a/images/t_PDP_1728_v1/lqyi72hlgpog6rianwvc/air-force-1-07-shoe-AKTdww3y.jpg"",""https://c.static-nike.com/a/images/t_PDP_1728_v1/i6ckjxtr7mftqogiudzk/air-force-1-07-shoe-AKTdww3y.jpg"",""https://c.static-nike.com/a/images/t_PDP_1728_v1/ohnicu5fpjlfgfhiidug/air-force-1-07-shoe-AKTdww3y.jpg""]"
Jordan Air Max 200 XX,AV5186-101,0.0,10495.0,0.0,Nike,"Kết hợp giữa kiểu dáng Jordan và công nghệ Air Max, mang lại cảm giác thoải mái và phong cách hiện đại.",0.0,0.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/a35dad5c-1bb1-402e-b6ae-ea929406858f/jordan-air-max-200-xx-shoe-v2glvX.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/d1e6a83b-8324-41c5-a2f1-10e1bc517cea/jordan-air-max-200-xx-shoe-v2glvX.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/007d8bf0-801b-4043-9f11-223c5cc302b4/jordan-air-max-200-xx-shoe-v2glvX.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/a914f959-1dbc-40eb-a503-ed7b2841a25b/jordan-air-max-200-xx-shoe-v2glvX.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/eb576e8f-bcef-4f2a-8387-666f3700714c/jordan-air-max-200-xx-shoe-v2glvX.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/e9cfa545-6981-47cc-9c21-e5cf5d4a6fbc/jordan-air-max-200-xx-shoe-v2glvX.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/fc056635-13c5-46bf-820c-ce14cd1dba35/jordan-air-max-200-xx-shoe-v2glvX.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/f5c02a2f-8dc0-4911-a3b1-319336a5e994/jordan-air-max-200-xx-shoe-v2glvX.jpg""]"
Nike SuperRep Go,CJ0860-668,0.0,7995.0,0.0,Nike,"Giày tập đa năng, nhẹ và linh hoạt, phù hợp cho các bài tập cường độ cao tại nhà hoặc phòng gym.",0.0,0.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/65acdb60-b5ff-403a-b5f4-b51d769741f6/superrep-go-training-shoe-WLsRRm.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/e978eab3-4005-4e3d-8b24-90ee1182fa20/superrep-go-training-shoe-WLsRRm.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/d757f256-4163-4200-ace3-cbb1ab86c073/superrep-go-training-shoe-WLsRRm.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/c627498a-e437-492f-aae3-89a9879e5c25/superrep-go-training-shoe-WLsRRm.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/e9df9552-2262-44eb-aa90-3faa3dea2e6a/superrep-go-training-shoe-WLsRRm.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/4cd469ee-24a0-4d3f-bf54-a75034242817/superrep-go-training-shoe-WLsRRm.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/859aaa96-702d-4e38-982b-e92ae4a45008/superrep-go-training-shoe-WLsRRm.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/6da0b4f8-6a86-43b7-ae8f-c2d3eb655fe0/superrep-go-training-shoe-WLsRRm.jpg""]"
Nike Air VaporMax Flyknit 3,AJ6910-009,0.0,16995.0,0.0,Nike,"Thiết kế Flyknit nhẹ, thoáng khí kết hợp với đệm VaporMax toàn bàn chân cho cảm giác êm ái.",4.4,48.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/kkzgjehyhuatfh6wftwa/air-vapormax-flyknit-3-shoe-FZBdxt.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/dqmteyk7nh9bsj35r4bd/air-vapormax-flyknit-3-shoe-FZBdxt.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/h0wun1yyv02qgzbeewq3/air-vapormax-flyknit-3-shoe-FZBdxt.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/cibilyendecvo5lbamox/air-vapormax-flyknit-3-shoe-FZBdxt.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/wg2ocgcjo2iv4pvwvuvt/air-vapormax-flyknit-3-shoe-FZBdxt.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/pnnrv7cxax8xcw9ywewz/air-vapormax-flyknit-3-shoe-FZBdxt.jpg""]"
Nike Air Zoom SuperRep,BQ7043-668,0.0,9995.0,0.0,Nike,"Giày tập chuyên dụng cho các bài tập cường độ cao với đệm Air Zoom, hỗ trợ độ linh hoạt và đàn hồi.",4.4,34.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-3faded81-3543-4963-a896-f98adcaf2804/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-a265b92e-8885-43b3-976d-f3d90e8c7510/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-64a9ef4c-a862-4ffe-b5ae-ede123304142/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-64107be6-4c25-4a31-bc03-4ef2fc18617c/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-72ede374-b2fb-4e66-953c-c54a40d6219a/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-0d441a55-b201-46fd-8d95-68e9842d72dc/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-c3bd169d-fc80-4d5f-a7d0-f7daa049fb0c/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-63472315-5818-40d5-93c7-013a5206d86e/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg""]"
Nike Air Max 270 React ENG,CK2608-100,0.0,14995.0,0.0,Nike,"Sự pha trộn giữa công nghệ React và Air Max, mang đến phong cách năng động và êm ái cho ngày dài di chuyển.",0.0,0.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-e71f7506-cabc-4ba4-af16-b2f1a786b89d/air-max-270-react-eng-shoe-sJWRvd.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-4325ee28-d67c-4ca8-a25d-a8349ea0ef9b/air-max-270-react-eng-shoe-sJWRvd.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-c5e87b22-249e-4b0d-977c-04a4871583c7/air-max-270-react-eng-shoe-sJWRvd.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-87007a31-dbb1-437a-adcd-6978e8ca3a28/air-max-270-react-eng-shoe-sJWRvd.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-2ceea57a-1529-4474-8460-a6b11d46d972/air-max-270-react-eng-shoe-sJWRvd.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-5eb23be2-97fc-469d-9c65-0df89e2c26c1/air-max-270-react-eng-shoe-sJWRvd.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-6c0e018d-d8c9-45a1-af29-8d3923ce5171/air-max-270-react-eng-shoe-sJWRvd.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-ca502737-9cd5-4ce0-9f4f-883294820011/air-max-270-react-eng-shoe-sJWRvd.jpg""]"
Nike Air Max 97,921733-104,0.0,16995.0,0.0,Nike,"Thiết kế mang tính biểu tượng với đệm Air Max toàn bộ, lấy cảm hứng từ tàu cao tốc và đường nét gợn sóng.",4.3,16.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/yjqmkq0palweeugucqym/air-max-97-shoe-C1Xtkx.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/unbrw8ht9ngkkqx3diyn/air-max-97-shoe-C1Xtkx.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/emdjkbs7tjhkjlk9tenf/air-max-97-shoe-C1Xtkx.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/xzuafpguhgjv2f07en8h/air-max-97-shoe-C1Xtkx.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/n1hzuek40ekdsdjgdu5m/air-max-97-shoe-C1Xtkx.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/gsnolfknxrjbthrzptdi/air-max-97-shoe-C1Xtkx.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/vsk0domwpdvnmgdpchdo/air-max-97-shoe-C1Xtkx.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/dgwtlr767ddimcldnxao/air-max-97-shoe-C1Xtkx.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/ej7jjxf4ezdetung7jn4/air-max-97-shoe-C1Xtkx.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/tjjtwfrvmvibqyvbnxxx/air-max-97-shoe-C1Xtkx.jpg""]"
Nike Air Force 1 '07,CJ1379-001,0.0,7995.0,0.0,Nike,"Mẫu giày cổ điển với phong cách thể thao đường phố, mang lại độ bền và cảm giác thoải mái qua thời gian.",0.0,0.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/a27df8cb-32b7-415d-9b57-6972a6be8bfa/air-force-1-07-shoe-7FdcQX.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/0c1ff156-5ece-423d-8689-206e9ff49f6e/air-force-1-07-shoe-7FdcQX.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/342bef5b-5ee0-4cf6-8bbe-4649166c9502/air-force-1-07-shoe-7FdcQX.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/6b4d75d1-6261-4923-b0af-ffed160d4bb0/air-force-1-07-shoe-7FdcQX.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/d7c7b67e-487d-4d0e-928b-60af37f51f18/air-force-1-07-shoe-7FdcQX.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/9c9e30af-f443-4179-af12-2e3b7696044b/air-force-1-07-shoe-7FdcQX.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/e929df48-d508-4b3d-a90e-697bbced7eb2/air-force-1-07-shoe-7FdcQX.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/e7f27db5-7862-44ce-9c43-3747308fee72/air-force-1-07-shoe-7FdcQX.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/623a6f25-6090-48eb-abed-8dda1cf3c9bd/air-force-1-07-shoe-7FdcQX.jpg""]"
Nike Court Vintage Premium,CT1726-100,0.0,5495.0,0.0,Nike,"Giày thể thao phong cách cổ điển, với chất liệu da cao cấp và thiết kế đơn giản, thanh lịch.",0.0,0.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/de317847-20e7-48a5-93a9-36295235e4cf/court-vintage-shoe-bvP4d4.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/2aa34ff6-9aad-4e4a-a2c2-ca6b0e83e0f0/court-vintage-shoe-bvP4d4.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/aa2c8926-694a-4f9e-8b54-d9e3ce8de66a/court-vintage-shoe-bvP4d4.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/c793c818-8f9c-46d1-a5e3-84471c0d582a/court-vintage-shoe-bvP4d4.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/e5942a81-6e02-438d-9e94-c41f46c194b7/court-vintage-shoe-bvP4d4.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/d6bec5db-5f64-40d3-b6a7-1a094635d0c0/court-vintage-shoe-bvP4d4.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/fc7dca73-b62f-4a76-b9f0-f4710ffa435b/court-vintage-shoe-bvP4d4.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/7975795f-c2b7-4465-837b-bd191cc049db/court-vintage-shoe-bvP4d4.jpg""]"
Nike Air Max 97,CT4525-001,0.0,15995.0,0.0,Nike,"Giày trượt ván cổ cao, có đệm tốt và độ bám tuyệt vời cho các màn trình diễn skateboarding.",0.0,0.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/f6b511ff-cfff-4e1b-93ab-71b9c45d69e8/air-max-97-shoe-nQGPPc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/9a317552-6b32-4fdb-bf54-95bdc32a3e59/air-max-97-shoe-nQGPPc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/e9ef469c-5995-4a2f-9ccd-9a4ad5347e85/air-max-97-shoe-nQGPPc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/b4fdddfe-5a36-4d2a-aeb9-770724be04cf/air-max-97-shoe-nQGPPc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/84135ffd-b4a4-48f7-9908-63d46a1fca06/air-max-97-shoe-nQGPPc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/b8ed1c82-8b3a-4f5c-a69c-47f69971d3d7/air-max-97-shoe-nQGPPc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/721069fc-b3f8-4603-9318-e296ee464fa4/air-max-97-shoe-nQGPPc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/16c56c7a-2e2e-4c99-bd60-781bc098168a/air-max-97-shoe-nQGPPc.jpg""]"
Nike SB Bruin High,923112-001,7995.0,5597.0,0.0,Nike,"Một trong những mẫu giày bóng rổ nhẹ nhất của Jordan, hỗ trợ tối ưu cho người chơi chuyên nghiệp.",4.2,6.0,
Air Jordan XXXIV PF,BQ3381-600,0.0,14995.0,0.0,Nike,"Giày tập luyện với đế ổn định, phù hợp cho các bài tập cường độ cao và luyện tập chức năng.",5.0,2.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-fc6dfc08-a6ab-4f81-9e57-ad8879ade6b3/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-7982a2e6-c6d6-4e67-9769-aef60115f468/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-034c839b-1ffb-40da-80bc-d146eef5aa20/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-ada00f22-3329-4c0f-af29-c9d7c07ea044/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-79cd3892-7891-43e1-b183-5678b4a00c91/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-32dd46be-8555-4d0c-aad7-b56677365a02/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-f6c563d4-7e3c-4495-914b-15f42a3b26aa/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-0474207a-315b-445b-9739-0a57530f3139/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-28adb96d-8e77-4d72-9e95-986154dd4201/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-faeff741-fa33-4f51-93d8-8dfaa788cf38/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-ce35c82d-4eaa-4c4d-8448-cdbce6812d36/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-38d9e696-9007-46bc-9a1a-5c0ec224c977/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg""]"
Nike Metcon 5,AO2982-076,0.0,10995.0,0.0,Nike,"Giày chạy bộ không dây, với đệm React êm ái và thiết kế Flyknit thoáng khí, hỗ trợ di chuyển linh hoạt.",4.4,22.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/dwe5t2ud63ngcz8mprao/metcon-5-training-shoe-H1rNmq.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/pmjcf7hb84xelefhomc7/metcon-5-training-shoe-H1rNmq.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/qhnkgxhaaesvmyvlvomo/metcon-5-training-shoe-H1rNmq.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/dxe7js2nkpezadlrmnq4/metcon-5-training-shoe-H1rNmq.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/hafa7ql64hhdirn6xfkn/metcon-5-training-shoe-H1rNmq.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/e4bdaz0c9jthe6zxy566/metcon-5-training-shoe-H1rNmq.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/cf1mxyhtsmmdhyr94oq0/metcon-5-training-shoe-H1rNmq.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/g1inosu4fo9z70fs4vxt/metcon-5-training-shoe-H1rNmq.jpg""]"
Nike React Phantom Run Flyknit 2,CJ0277-002,0.0,11995.0,0.0,Nike,Đế Joyride chứa các hạt siêu nhỏ giúp phân bổ áp lực và tăng cảm giác thoải mái khi chạy bộ.,0.0,0.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/ea103b88-07c0-4f45-b6e7-4aa52e76af2c/react-phantom-run-flyknit-2-running-shoe-LcSGB7.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/713e05d4-edf0-4910-b9a6-37c12c96df2a/react-phantom-run-flyknit-2-running-shoe-LcSGB7.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/2a4433c7-2049-4fe8-8bb0-7255d6d4c402/react-phantom-run-flyknit-2-running-shoe-LcSGB7.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/98e2cf37-f425-4c4e-951d-405d5648ac37/react-phantom-run-flyknit-2-running-shoe-LcSGB7.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/f4163568-4ab9-4fed-9170-efee60bebc33/react-phantom-run-flyknit-2-running-shoe-LcSGB7.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/db927636-e781-416d-a2fe-27649100d380/react-phantom-run-flyknit-2-running-shoe-LcSGB7.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/f4015f04-1945-4095-b4e7-8d2375f95422/react-phantom-run-flyknit-2-running-shoe-LcSGB7.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/89b15914-7746-4a35-a7f2-09f8f97a5d3c/react-phantom-run-flyknit-2-running-shoe-LcSGB7.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/aef803c8-af9e-4930-accf-2c3cd13a899d/react-phantom-run-flyknit-2-running-shoe-LcSGB7.jpg""]"
Nike Joyride Run Flyknit,AQ2730-009,0.0,14995.0,0.0,Nike,"Mẫu giày mang tính biểu tượng từ năm 1990, với đệm Air Max và thiết kế retro.",4.0,65.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-b714d0a4-53ed-4919-9761-1bddc5dff48f/joyride-run-flyknit-running-shoe-sqfqGQ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-2e496e30-6559-4811-8603-ad5f969f4f29/joyride-run-flyknit-running-shoe-sqfqGQ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-03538054-9c3e-4eef-8b01-bf972c1d7e12/joyride-run-flyknit-running-shoe-sqfqGQ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-e0b7f1aa-d773-4b06-a2fc-fb781856745b/joyride-run-flyknit-running-shoe-sqfqGQ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-2bb3552e-f900-46e6-a092-2766ff09122b/joyride-run-flyknit-running-shoe-sqfqGQ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-6e0dd7a8-307c-4eb2-ab50-543467ff5416/joyride-run-flyknit-running-shoe-sqfqGQ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-17377249-5219-46ff-84ed-670e2fb95cd1/joyride-run-flyknit-running-shoe-sqfqGQ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-8d4fcba2-4e1a-4f37-8502-c99484e4f26e/joyride-run-flyknit-running-shoe-sqfqGQ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-1cef9082-8b35-4b96-ad9f-059fd511b892/joyride-run-flyknit-running-shoe-sqfqGQ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-99f97509-bd03-4108-a4a8-ae3bdc268054/joyride-run-flyknit-running-shoe-sqfqGQ.jpg""]"
Nike Air Max 90,CT1030-100,0.0,9995.0,0.0,Nike,"Kết hợp giữa đệm VaporMax và thiết kế từ dòng Air Max 360, mang lại phong cách hiện đại và thoải mái.",0.0,0.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/88e21ccd-1dfc-4edd-9293-f2c6aa0d94f1/air-max-90-shoe-n0nRmX.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/63f218c7-4de6-461d-998a-f2ede30fe66d/air-max-90-shoe-n0nRmX.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/ebb25a53-c41e-4565-bdb6-00dd38a33f29/air-max-90-shoe-n0nRmX.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/21c035c0-e57a-4dc9-8900-ec82787fee6c/air-max-90-shoe-n0nRmX.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/5dba77c0-59d8-45d5-8ddc-09452acf0d06/air-max-90-shoe-n0nRmX.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/fb5611b7-153e-4555-abe9-3e7c2b46085c/air-max-90-shoe-n0nRmX.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/9ab5d237-ae31-4f91-acf9-b78e78218259/air-max-90-shoe-n0nRmX.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/a07ea18a-acfa-400a-8970-841c995cbd5e/air-max-90-shoe-n0nRmX.jpg""]"
Nike Air VaporMax 360,CK9671-001,0.0,18995.0,0.0,Nike,"Kết hợp giữa đệm VaporMax và thiết kế từ dòng Air Max 360, mang lại phong cách hiện đại và thoải mái.",4.0,1.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-20de3d8d-ca77-4eed-b219-48ac170761c6/air-vapormax-360-shoe-KBGFwq.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-b2198628-84b8-499b-beb0-3401606b9c25/air-vapormax-360-shoe-KBGFwq.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-a761d711-e1ab-4585-b492-33486b0bdcba/air-vapormax-360-shoe-KBGFwq.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-12d00f65-b67d-4e89-bc46-8ee39519113c/air-vapormax-360-shoe-KBGFwq.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-2076126b-85ee-48ff-abf0-e65543134a69/air-vapormax-360-shoe-KBGFwq.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-6409365b-6e1c-4d52-8759-8f64422926fa/air-vapormax-360-shoe-KBGFwq.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-a12c3b93-635b-4ed3-94b4-ae96fadd5d2b/air-vapormax-360-shoe-KBGFwq.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-d2ac601b-788a-4648-8f47-f6c7b13c2dd0/air-vapormax-360-shoe-KBGFwq.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-b49f08a0-3f63-4715-915d-2c715c0e432d/air-vapormax-360-shoe-KBGFwq.jpg""]"
Nike Offcourt,BQ4632-602,0.0,2495.0,0.0,Nike,"Giày sandal thoải mái, nhẹ nhàng, phù hợp cho những ngày thư giãn.",4.3,4.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/bf29b8a2-b178-41dd-8bf5-113b6f838da6/offcourt-slide-kJDhS7.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/cfcdfdf1-03d7-499f-81cc-f38ac4769f6c/offcourt-slide-kJDhS7.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/b9ec7692-65d0-4e06-af50-0a0c3a8429d6/offcourt-slide-kJDhS7.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/a5d1f97f-f164-4d14-8f31-e324c230b3d9/offcourt-slide-kJDhS7.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/a1eff022-927c-4ea9-a1fd-c3bac6465df7/offcourt-slide-kJDhS7.jpg""]"
